ID_Cliente,Cancelación,Género,Adulto_Mayor,Tiene_Pareja,Tiene_Dependientes,Meses_Conectado,Servicio_Teléfono,Líneas_Múltiples,Servicio_Internet,Seguridad_En_Línea,Respaldo_En_Línea,Protección_Dispositivo,Soporte_Técnico,TV_Streaming,Películas_Streaming,Tipo_Contrato,Factura_Electrónica,Método_Pago,Cargos_Mensuales,Cargos_Totales,Cargos_Diarios
8547-NSBBO,0.0,Male,0,0,0,35,1,1,Fiber optic,1,1,1,1,0,0,Month-to-month,1,Mailed check,96.75,3403.4,3.225
8548-AWOFC,0.0,Male,0,1,0,66,1,1,DSL,0,0,0,1,0,1,Month-to-month,0,Electronic check,63.85,4264.6,2.128
8550-XSXUQ,0.0,Male,0,1,0,48,1,1,DSL,0,1,1,0,0,1,One year,1,Credit card (automatic),70.55,3420.5,2.352
8552-OBVRU,0.0,Female,1,1,1,48,1,0,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Electronic check,104.5,5068.05,3.483
8559-CIZFV,1.0,Male,0,1,1,21,1,1,DSL,1,1,0,1,1,0,One year,0,Mailed check,77.5,1625.0,2.583
8559-WNQZS,0.0,Male,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.45,20.45,0.682
8561-NMTBD,0.0,Female,0,1,1,67,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Credit card (automatic),112.35,7388.45,3.745
8562-GHPPI,0.0,Female,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.8,19.8,0.66
8563-IIOXK,1.0,Male,0,1,1,7,1,0,DSL,1,0,0,0,0,0,One year,1,Electronic check,49.75,331.3,1.658
8563-OYMQY,0.0,Male,0,0,0,17,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Credit card (automatic),90.95,1612.2,3.032
8564-LDKFL,0.0,Male,0,1,0,40,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),106.0,4178.65,3.533
8565-CLBZW,1.0,Male,0,0,0,24,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Mailed check,89.85,2165.05,2.995
8565-HBFNN,0.0,Male,0,1,0,69,1,1,Fiber optic,1,1,1,1,0,1,One year,1,Credit card (automatic),107.2,7317.1,3.573
8565-WUXZU,0.0,Male,1,1,0,72,1,0,Fiber optic,1,1,0,1,0,0,Two year,1,Credit card (automatic),84.8,6141.65,2.827
8566-YPRGL,0.0,Female,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.5,19.5,0.65
8570-KLJYJ,0.0,Female,0,0,0,36,1,1,DSL,1,0,0,0,0,0,One year,0,Mailed check,54.45,1893.5,1.815
8571-ZCMCX,0.0,Female,0,1,1,47,0,No phone service,DSL,1,1,1,0,1,1,Two year,1,Credit card (automatic),60.0,2768.65,2.0
8573-CGOCC,0.0,Male,0,0,0,16,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.75,294.9,0.658
8573-JGCZW,0.0,Male,0,0,0,17,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.65,351.55,0.655
8577-QSOCG,0.0,Female,0,1,1,38,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.2,746.05,0.673
8580-AECUZ,1.0,Male,1,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.1,79.1,2.637
8580-QVLOC,1.0,Female,1,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),92.45,6440.25,3.082
8582-KRHPJ,0.0,Male,0,0,0,50,0,No phone service,DSL,1,1,0,0,0,0,Month-to-month,1,Mailed check,35.0,1782.4,1.167
8584-KMVXD,0.0,Female,0,0,0,8,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,75.6,535.55,2.52
8587-XYZSF,0.0,Male,0,0,0,67,1,0,DSL,0,0,0,1,0,0,Two year,0,Bank transfer (automatic),50.55,3260.1,1.685
8590-OHDIW,0.0,Female,0,1,1,38,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.3,749.35,0.677
8590-YFFQO,0.0,Male,0,1,0,70,1,0,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),64.95,4523.25,2.165
8591-NXRCV,0.0,Female,0,0,0,41,1,1,DSL,1,0,1,1,0,1,Month-to-month,1,Bank transfer (automatic),74.65,3090.65,2.488
8591-TKMZH,0.0,Male,0,1,1,59,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Mailed check,111.1,6555.2,3.7030000000000003
8592-PLTMQ,0.0,Female,0,0,0,64,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,24.7,1642.75,0.8230000000000001
8593-WHYHV,1.0,Male,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.3,264.8,2.843
8595-SIZNC,0.0,Female,1,1,0,22,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),25.6,548.8,0.853
8597-CTXVJ,0.0,Male,0,0,1,70,1,1,DSL,1,1,0,1,0,0,One year,0,Bank transfer (automatic),64.95,4551.5,2.165
8597-CWYHH,0.0,Male,0,0,0,43,1,1,Fiber optic,0,0,0,0,1,1,One year,0,Mailed check,94.35,3921.3,3.145
8601-QACRS,1.0,Female,0,0,0,5,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,50.6,249.95,1.687
8603-IJWDN,1.0,Male,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,86.6,86.6,2.887
8605-ITULD,0.0,Female,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.55,19.55,0.652
8606-CIQUL,0.0,Male,1,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),115.75,8399.15,3.858
8606-OEGQZ,0.0,Female,0,0,1,18,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.3,454.65,0.843
8608-OZTLB,0.0,Male,0,1,1,38,1,0,DSL,1,1,1,1,1,0,One year,0,Electronic check,74.05,2802.3,2.468
8610-WFCJF,1.0,Female,0,1,1,49,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.6,4783.5,3.187
8610-ZIKJJ,0.0,Female,0,1,1,2,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.3,31.9,0.677
8612-GXIDD,0.0,Male,0,1,1,12,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),25.4,313.0,0.847
8614-VGMMV,1.0,Female,0,0,0,15,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,49.1,679.55,1.637
8617-ENBDS,0.0,Male,0,0,0,3,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),73.6,232.5,2.453
8619-IJNDK,0.0,Female,0,1,1,71,1,0,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),64.05,4492.9,2.135
8620-RJPZN,0.0,Female,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,20.7,20.7,0.6900000000000001
8621-MNIHH,1.0,Female,1,1,0,34,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,94.25,3217.55,3.142
8622-ZLFKO,0.0,Female,0,1,0,6,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,90.75,512.25,3.025
8623-TMRBY,1.0,Male,1,1,1,51,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,84.2,4146.05,2.807
8623-ULFNQ,0.0,Female,1,0,0,26,1,1,DSL,0,0,0,1,0,1,Month-to-month,1,Electronic check,66.05,1652.4,2.202
8624-GIOUT,1.0,Female,0,0,0,49,1,1,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),59.75,2934.3,1.992
8625-AZYZY,1.0,Male,0,1,0,24,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.65,2542.45,3.488
8626-PTQGE,0.0,Male,0,0,0,69,0,No phone service,DSL,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),60.05,4176.7,2.002
8626-XHBIE,0.0,Male,0,0,1,56,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.8,1424.2,0.8270000000000001
8627-EHGIP,1.0,Male,0,0,0,44,0,No phone service,DSL,0,1,1,0,1,1,One year,1,Mailed check,53.95,2375.4,1.798
8627-ZYGSZ,0.0,Male,0,1,0,47,1,1,Fiber optic,0,1,0,0,0,0,One year,1,Electronic check,78.9,3650.35,2.63
8628-MFKAX,0.0,Female,1,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),116.75,8277.05,3.892
8630-FJLIB,0.0,Female,0,0,0,18,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.8,1221.65,2.327
8630-QSGXK,0.0,Male,0,1,0,51,1,1,DSL,0,0,0,1,1,1,Two year,1,Bank transfer (automatic),75.2,3901.25,2.507
8631-NBHFZ,1.0,Male,1,1,1,66,1,1,DSL,1,1,1,1,1,0,Two year,0,Credit card (automatic),79.4,5154.6,2.6470000000000002
8631-WUXGY,0.0,Female,0,0,1,46,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,99.8,4391.25,3.327
8631-XVRZL,0.0,Male,0,0,0,9,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.15,163.7,0.672
8634-CILSZ,1.0,Male,0,0,0,69,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Bank transfer (automatic),104.7,7220.35,3.49
8634-MPHTR,1.0,Male,1,1,0,47,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.05,4871.05,3.335
8637-XJIVR,1.0,Female,0,0,0,12,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,78.95,927.35,2.632
8639-NHQEI,0.0,Female,0,1,1,72,1,1,Fiber optic,1,1,0,0,1,0,Two year,1,Bank transfer (automatic),95.9,6954.15,3.197
8640-SDGKB,1.0,Male,0,0,0,4,1,0,DSL,0,0,1,1,1,1,Month-to-month,1,Electronic check,74.4,299.7,2.48
8642-GVWRF,1.0,Female,0,1,0,2,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),79.7,165.0,2.657
8644-XLFBW,1.0,Male,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.65,71.65,2.388
8644-XYTSV,0.0,Male,0,1,0,42,0,No phone service,DSL,1,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),40.15,1626.05,1.338
8645-KOMJQ,0.0,Male,0,1,1,69,1,1,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),81.95,5601.4,2.732
8645-KWHJO,0.0,Male,0,0,0,14,0,No phone service,DSL,0,0,1,1,1,1,Month-to-month,1,Electronic check,55.0,771.95,1.833
8646-JCOMS,0.0,Female,0,1,0,66,1,1,Fiber optic,0,1,1,1,0,0,One year,1,Bank transfer (automatic),90.55,6130.95,3.018
8647-SDTWQ,0.0,Male,0,1,1,57,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.3,4018.35,2.477
8648-PFRMP,0.0,Female,1,0,0,14,0,No phone service,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,46.35,672.7,1.545
8650-RHRKE,1.0,Male,0,0,0,4,0,No phone service,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,29.65,118.5,0.988
8651-ENBZX,1.0,Female,1,0,0,60,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Electronic check,106.0,6441.4,3.533
8652-YHIYU,0.0,Female,0,0,1,16,1,1,Fiber optic,0,0,0,1,0,0,One year,1,Credit card (automatic),79.5,1264.2,2.65
8654-DHAOW,0.0,Female,0,0,0,2,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,54.15,101.65,1.8050000000000002
8659-HDIYE,0.0,Female,1,0,0,64,1,1,DSL,0,1,1,1,0,1,Month-to-month,0,Credit card (automatic),74.65,4869.35,2.488
8659-IOOPU,0.0,Female,0,1,1,71,1,1,Fiber optic,1,0,1,1,0,1,Two year,0,Electronic check,100.45,7159.7,3.348
8660-BUETV,0.0,Female,0,0,0,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.75,148.05,1.492
8661-BOYNW,0.0,Female,0,1,0,72,1,1,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),84.4,6096.45,2.813
8663-UPDGF,0.0,Female,0,0,0,26,1,1,DSL,1,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),69.5,1800.05,2.317
8665-UTDHZ,1.0,Male,0,1,1,1,0,No phone service,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,30.2,30.2,1.007
8668-KNZTI,0.0,Male,0,0,0,52,1,0,DSL,1,0,1,0,0,0,One year,0,Electronic check,53.75,2790.65,1.792
8670-ERCJH,0.0,Male,0,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),113.4,8164.1,3.7800000000000002
8670-MEFCP,0.0,Female,0,1,1,36,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),92.9,3379.25,3.097
8671-KKKOS,0.0,Female,0,1,0,46,0,No phone service,DSL,1,1,0,0,1,0,Month-to-month,0,Electronic check,45.55,2062.15,1.518
8672-OAUPW,0.0,Male,0,0,1,51,1,0,DSL,0,0,0,1,0,0,One year,0,Credit card (automatic),47.85,2356.75,1.595
8676-OOQEJ,0.0,Male,0,0,0,4,0,No phone service,DSL,0,0,0,1,0,0,Month-to-month,0,Electronic check,30.5,118.4,1.017
8676-TRMJS,1.0,Male,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,75.0,209.1,2.5
8677-HDZEE,0.0,Female,0,0,0,56,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Bank transfer (automatic),105.45,5916.95,3.515
8679-JOEVF,1.0,Female,1,0,0,16,1,0,DSL,0,0,0,1,1,0,Month-to-month,0,Electronic check,59.4,1023.9,1.98
8679-LZBMD,0.0,Male,0,1,0,44,1,0,Fiber optic,0,0,0,0,1,1,One year,1,Bank transfer (automatic),90.65,3974.15,3.022
8680-CGLTP,0.0,Male,0,0,0,29,1,0,DSL,1,1,0,1,0,0,One year,1,Electronic check,58.75,1696.2,1.9580000000000002
8681-ICONS,0.0,Male,0,1,1,29,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.65,654.85,0.6880000000000001
8685-WHQPW,1.0,Female,1,0,0,22,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.4,1692.6,2.48
8687-BAFGU,0.0,Male,0,0,0,1,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Electronic check,74.0,74.0,2.467
8690-UPCZI,0.0,Male,0,1,1,29,1,1,DSL,1,0,0,1,1,0,One year,0,Bank transfer (automatic),69.05,1958.45,2.302
8690-ZVLCL,0.0,Female,0,1,1,68,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),88.0,6161.9,2.933
8695-ARGXZ,0.0,Male,1,1,0,34,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.55,2425.4,2.518
8695-WDYEA,0.0,Male,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,51.25,51.25,1.708
8696-JKZNU,1.0,Female,1,0,0,37,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.25,2841.55,2.542
8699-ASUFO,1.0,Male,1,1,0,7,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,74.4,527.9,2.48
8701-DGLVH,0.0,Male,0,0,0,51,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.45,1042.65,0.682
8705-DWKTI,0.0,Male,0,0,0,52,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),83.8,4331.4,2.793
8705-WZCYL,0.0,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.8,44.8,1.4929999999999999
8706-HRADD,0.0,Male,0,0,0,21,0,No phone service,DSL,1,0,0,1,1,0,Month-to-month,1,Mailed check,43.55,1011.5,1.452
8707-HOEDG,0.0,Female,0,1,1,70,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,110.2,7689.8,3.673
8707-RMEZH,0.0,Female,1,1,0,69,1,0,Fiber optic,1,1,0,0,0,1,One year,0,Credit card (automatic),87.3,6055.55,2.91
8708-XPXHZ,1.0,Female,0,1,1,42,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.2,4186.3,3.14
8709-KRDVL,0.0,Female,0,0,0,33,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.0,3320.6,3.333
8710-YGLWG,0.0,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,44.9,44.9,1.4969999999999999
8711-LOBKY,0.0,Male,0,1,1,59,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.85,1188.25,0.662
8713-IGZSO,0.0,Male,0,0,0,2,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,24.85,62.0,0.8280000000000001
8714-CTZJW,0.0,Female,0,0,0,4,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),82.85,319.6,2.762
8714-EUHJO,1.0,Female,0,1,1,31,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,91.15,2995.45,3.038
8715-KKTFG,0.0,Female,0,1,0,61,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Bank transfer (automatic),103.3,6518.35,3.443
8717-VCTXJ,0.0,Male,0,0,0,42,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.55,839.4,0.652
8718-PTMEZ,1.0,Female,0,0,0,13,0,No phone service,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,31.05,347.25,1.035
8720-RQSBJ,0.0,Male,1,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.0,44.0,1.467
8722-NGNBH,1.0,Male,0,0,0,5,0,No phone service,DSL,1,0,1,1,0,0,Month-to-month,0,Mailed check,40.0,223.45,1.333
8722-PRFDV,0.0,Female,0,1,1,71,1,0,DSL,1,0,1,0,1,1,Two year,0,Credit card (automatic),77.55,5574.35,2.585
8725-JEDFD,0.0,Male,0,0,0,27,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,69.05,1793.25,2.302
8727-JQFHV,0.0,Male,0,1,1,57,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.75,1123.15,0.6920000000000001
8727-XDPUD,0.0,Male,0,0,0,37,0,No phone service,DSL,0,0,0,0,1,0,Two year,0,Credit card (automatic),35.8,1316.9,1.193
8728-SKJLR,0.0,Male,0,0,0,41,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,74.25,3089.1,2.475
8731-WBBMB,0.0,Female,0,1,0,26,1,0,DSL,0,1,1,1,1,1,Month-to-month,0,Bank transfer (automatic),81.9,2078.55,2.73
8734-DKSTZ,0.0,Female,0,1,1,10,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,85.95,858.6,2.865
8734-FNWVH,0.0,Male,0,1,1,31,1,1,DSL,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),59.7,1825.5,1.99
8735-DCXNF,0.0,Male,0,1,0,10,1,0,DSL,1,0,0,1,0,0,Month-to-month,1,Credit card (automatic),54.95,568.85,1.832
8735-IJJEG,0.0,Male,0,1,0,14,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Credit card (automatic),50.2,668.85,1.673
8735-NBLWT,0.0,Male,0,0,1,9,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.4,184.1,0.68
8735-SDUFN,0.0,Female,1,1,0,72,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.3,1778.7,0.81
8738-JOKAR,0.0,Female,0,0,0,42,1,0,DSL,1,1,0,1,0,1,One year,1,Mailed check,67.7,2882.25,2.257
8739-QOTTN,0.0,Female,0,1,0,2,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,41.85,0.678
8739-WWKDU,1.0,Male,1,0,0,25,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,89.5,2196.15,2.983
8739-XNIKG,0.0,Female,0,0,0,5,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.0,424.75,2.8
8740-CRYFY,1.0,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,78.95,78.95,2.632
8740-XLHDR,1.0,Male,0,0,0,5,0,No phone service,DSL,1,1,1,1,0,0,Month-to-month,1,Mailed check,43.25,219.0,1.442
8741-LQOBK,0.0,Female,0,1,1,46,0,No phone service,DSL,1,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),35.05,1620.25,1.168
8745-PVESG,0.0,Female,0,0,0,57,0,No phone service,DSL,1,0,1,1,0,0,One year,1,Credit card (automatic),41.1,2258.25,1.37
8746-BFOAJ,0.0,Male,1,0,0,21,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.5,429.55,0.683
8746-OQQRW,0.0,Male,0,0,0,4,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,25.25,101.9,0.842
8747-UDCOI,0.0,Female,0,1,0,65,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.35,1319.95,0.645
8748-HFWBO,0.0,Male,0,1,1,19,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.9,357.7,0.663
8749-CLJXC,0.0,Male,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,20.05,0.668
8749-JMNKX,1.0,Male,1,1,0,51,1,1,Fiber optic,1,0,1,0,1,0,Month-to-month,1,Bank transfer (automatic),93.8,4750.95,3.127
8749-TZYEC,0.0,Male,0,1,0,72,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),24.8,1874.3,0.8270000000000001
8750-QWZAJ,0.0,Female,0,1,1,70,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.8,1378.75,0.66
8751-EDEKA,0.0,Female,0,1,0,28,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,0,Credit card (automatic),89.9,2433.5,2.997
8752-GHJFU,0.0,Male,1,1,0,71,1,1,Fiber optic,1,1,1,1,0,0,One year,1,Electronic check,92.0,6585.2,3.067
8752-IMQOS,0.0,Male,0,1,1,5,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.1,85.1,0.67
8752-STIVR,1.0,Female,0,0,0,4,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.0,303.15,2.633
8755-IWJHN,0.0,Male,1,1,0,69,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),95.35,6382.0,3.178
8755-OGKNA,0.0,Female,0,1,1,57,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.5,1167.6,0.65
8756-RDDLT,0.0,Female,0,0,0,68,0,No phone service,DSL,0,1,0,1,0,1,Month-to-month,0,Electronic check,44.95,3085.35,1.498
8757-TFHHJ,0.0,Male,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),49.8,49.8,1.6600000000000001
8760-ZRHKE,0.0,Female,1,1,1,71,1,1,DSL,1,1,0,0,1,0,One year,0,Electronic check,69.2,4982.5,2.307
8761-NSOBC,1.0,Male,0,0,0,44,1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,0,Electronic check,100.55,4398.15,3.352
8763-KIAFH,0.0,Female,0,1,1,27,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.55,583.3,0.685
